date,season,location,roost,roost type,box exp,other animals in roost,time,bat.id,bag nr,genus,species,transmitter,tx mass,tx attachment,tx time on,recap,mass w bag,mass of bag,mass of bat,sex,age,FA.right,FA.left,repro state,nipple ,testes,testes size,bucchal gland,streblids,streblid counts,mites,mite counts,other parasites,parasites coll?,wingpunch (Dna/MHC),wingpunch samples,isotopes,fur samples (isotopes),feces,foto,blood smear,blood sample,vaginal smear,teeth,Team,comment,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,33,Rundkasten,no,2,14:30,2015-09-25-2 Pip. Nat,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,30,23,7,f,a,33.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,yes,1,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,33,Rundkasten,no,2,14:30,2015-09-25-3 Pip. Nat,K5,Pipistrellus,nathusii,NA,NA,NA,NA,NA,32,24,8,m,a,34.2,NA,nulli,s,NA,NA,NA,no,0,yes,3,no,no,no,0,yes,1,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,33,Rundkasten,no,2,14:30,2015-09-25-4 Pip. Nat,F5,Pipistrellus,nathusii,NA,NA,NA,NA,NA,24,17,7,f,a,34.5,NA,nulli,s,NA,NA,NA,no,0,yes,3,no,no,no,0,yes,1,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,000786DBE5,K28,Nyctalus,noctula,NA,NA,NA,NA,no,50,22,28,f,a,54.2,NA,nulli,s,NA,NA,NA,no,0,yes,1,no,no,no,0,yes,2,no,no,no,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,0007885AD6,F5,Nyctalus,noctula,NA,NA,NA,NA,no,44,16,28,f,a,52.9,NA,nulli,s,NA,NA,NA,no,0,yes,1,no,no,no,0,yes,2,no,no,no,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,00075B5C7F,K6,Nyctalus,noctula,NA,NA,NA,NA,no,48,23,25,f,a,54.7,NA,nulli,s,NA,NA,NA,no,0,no,0,no,no,no,0,yes,2,no,no,no,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,0007206634,K12,Nyctalus,noctula,NA,NA,NA,NA,yes,52,24,28,m,a,53.7,NA,scr,NA,l,NA,NA,no,0,yes,5,no,no,no,0,yes,2,no,no,yes,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,00075CDCEB,K40,Nyctalus,noctula,NA,NA,NA,NA,no,50,25,25,f,a,53.7,NA,nulli,s,NA,NA,s,no,0,yes,1,no,no,no,0,yes,2,no,no,no,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,00075B28DA,K37,Nyctalus,noctula,NA,NA,NA,NA,no,48,24,24,f,a,54.5,NA,nulli,s,NA,NA,NA,no,0,no,0,no,no,no,0,yes,2,no,no,no,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,000786C316,K39,Nyctalus,noctula,NA,NA,NA,NA,no,52,21,31,f,a,54.4,NA,nulli,s,NA,NA,NA,yes,1,no,0,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,0007869544,K23,Nyctalus,noctula,NA,NA,NA,NA,no,52,24,28,f,a,54.2,NA,nulli,s,NA,NA,NA,yes,1,no,0,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,0007869569,K27,Nyctalus,noctula,NA,NA,NA,NA,no,50,22,28,f,a,53.1,NA,nulli,s,NA,NA,NA,yes,2,no,0,no,no,no,0,yes,2,yes,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,00075B4791,K17,Nyctalus,noctula,NA,NA,NA,NA,no,51,23,28,f,a,54.9,NA,nulli,s,NA,NA,NA,yes,2,yes,1,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,000786B41C,K34,Nyctalus,noctula,NA,NA,NA,NA,no,52,24,28,f,a,53.8,NA,nulli,s,NA,NA,NA,yes,3,yes,4,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,000786D5E7,B79,Nyctalus,noctula,NA,NA,NA,NA,no,46,20,26,f,a,53,NA,nulli,s,NA,NA,NA,no,0,no,0,no,no,no,0,yes,2,yes,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,00075B74AE,K22,Nyctalus,noctula,NA,NA,NA,NA,no,46,22,24,f,a,53.4,NA,nulli,s,NA,NA,NA,no,0,no,0,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,00075B4B3F,K8,Nyctalus,noctula,NA,NA,NA,NA,no,50,24,26,f,a,54.5,NA,nulli,s,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,yes,2,yes,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,13,Rundkasten,no,14,15:00,0007287521,NA,Nyctalus,noctula,NA,NA,NA,NA,no,52,24,28,f,a,52.9,NA,nulli,s,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,35,Rundkasten,no,5,16:00,00075013DA,K39,Nyctalus,noctula,NA,NA,NA,NA,yes,54,23,31,m,a,NA,54.24,scr,NA,s,NA,l,no,0,yes,2,no,no,no,0,yes,2,no,no,yes,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,35,Rundkasten,no,5,16:00,00075B2CF9,K40,Nyctalus,noctula,NA,NA,NA,NA,no,50,24,26,f,a,NA,54.6,nulli,s,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,yes,2,no,no,no,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,35,Rundkasten,no,5,16:00,00074F47D2,K6,Nyctalus,noctula,NA,NA,NA,NA,yes,56,23,33,m,a,NA,54.9,scr,NA,s,NA,m,NA,NA,NA,NA,no,no,no,0,yes,2,no,no,yes,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,35,Rundkasten,no,5,16:00,00071A1920,K34,Nyctalus,noctula,NA,NA,NA,NA,yes,56,26,30,m,a,NA,54.3,scr,NA,s,NA,m,NA,NA,NA,NA,no,no,no,0,yes,2,no,no,yes,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,35,Rundkasten,no,5,16:00,00075B3C69,k12,Nyctalus,noctula,NA,NA,NA,no,no,46,24,22,f,a,53.5,NA,nulli,s,NA,NA,NA,yes,1,yes,10,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,35,Rundkasten,no,5,16:00,00075B5474,K22,Nyctalus,noctula,NA,NA,NA,NA,no,52,23,29,f,a,55.7,NA,plac,m,NA,NA,NA,yes,1,yes,10+,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,45,Rundkasten,no,5,17:00,00075D0BAE,K12,Nyctalus,noctula,NA,NA,NA,NA,no,48,23,25,f,a,52.4,NA,nulli,s,NA,NA,NA,yes,2,yes,10+,yes,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,45,Rundkasten,no,5,17:00,00075B2D60,K34,Nyctalus,noctula,NA,NA,NA,NA,no,52,24,28,f,a,53.9,NA,nulli,s,NA,NA,NA,NA,NA,yes,10+,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,45,Rundkasten,no,5,17:00,00075B6DFF,K41,Nyctalus,noctula,NA,NA,NA,NA,no,50,22,28,f,a,53.9,NA,nulli,s,NA,NA,NA,no,0,yes,10+,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Alex",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,45,Rundkasten,no,5,17:00,00075B4A85,K17,Nyctalus,noctula,NA,NA,NA,NA,no,50,25,25,f,a,NA,52.7,nulli,s,NA,NA,s,no,0,yes,20+,no,no,no,0,yes,2,no,no,no,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,45,Rundkasten,no,5,17:00,00075D7366,K22,Nyctalus,noctula,NA,NA,NA,NA,no,47,22,25,f,a,NA,53.5,nulli,s,NA,NA,s,no,0,yes,20+,no,no,no,0,yes,2,no,no,no,no,no,,"Dina, Marion",,,,
2015-09-25,autmn,Kreuzlingen Seeburgpark,45,Rundkasten,no,5,17:00,00072860FA,K6,Nyctalus,noctula,NA,NA,NA,NA,yes,52,21,31,m,a,NA,56.5,scr,NA,s,NA,m,NA,NA,NA,NA,no,no,no,0,yes,2,no,no,yes,no,no,,"Dina, Marion",,,,
2015-10-12,autmn,Bischofszell,126,Rundkasten,no,1,8:00,00075B6168,K40,Nyctalus,noctula,NA,NA,NA,NA,no,47,19,28,f,a,53.5,NA,plac,s,NA,NA,s,no,0,yes,2,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,126,Rundkasten,no,1,8:00,00075B3F22,K23,Nyctalus,noctula,NA,NA,NA,NA,no,50,19,32,f,a,54.6,NA,plac,s,NA,NA,s,no,0,yes,7,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,260,Rundkasten,no,0,8:00,2015-10-12-1 M.myotis,NA,Myotis,myotis,NA,NA,NA,NA,NA,34,7,27,f,a,63.3,NA,nr,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,0,no,yes,yes,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,259,Rundkasten,no,2,9:00,00075CCA63,K12,Nyctalus,noctula,NA,NA,NA,NA,no,31,6,25,m,a,51.7,NA,nr,NA,no,NA,s,no,0,yes,3,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,259,Rundkasten,no,2,9:00,00075B72C7,K79,Nyctalus,noctula,NA,NA,NA,NA,no,31.5,6,25.5,m,a,53.6,NA,nr,NA,no,NA,s,no,0,yes,10,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,259,Rundkasten,no,2,9:00,00075CD8AD,K17,Nyctalus,noctula,NA,NA,NA,NA,no,31.5,6,25,m,a,52.8,NA,nr,NA,no,NA,s,NA,NA,yes,3,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,303,Rundkasten,no,1,10:00,2015-10-12-1 M.daub,K12,Myotis,daubentonii,NA,NA,NA,NA,NA,35,23,12,m,a,36.1,NA,nr,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,0,no,yes,yes,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,303,Rundkasten,no,1,10:00,2015-10-12-2 M.daub,NA,Myotis,daubentonii,NA,NA,NA,NA,NA,32.5,23,9.5,f,a,39.9,NA,nr,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,0,no,yes,yes,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,408,Rundkasten,no,0,10:00,00075D6C06,K5,Nyctalus,leisleri,NA,NA,NA,NA,no,38,25,13,m,a,43-4,NA,nr,NA,no,NA,s,no,0,no,0,no,no,no,0,yes,2,no,no,yes,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,131,Rundkasten,no,1,11:00,00075B4404,K34,Nyctalus,noctula,NA,NA,NA,NA,no,37,6,31,f,a,52.6,NA,nulli,s,a,NA,s,no,0,yes,20+,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,131,Rundkasten,no,1,11:00,00074C3062,K22,Nyctalus,noctula,NA,NA,NA,NA,yes,37.5,6,31.5,m,a,35.3,NA,scr,NA,m,NA,m,no,0,yes,3,no,no,no,0,yes,2,no,no,yes,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,422,Rundkasten,no,1,11:00,00075B33D1,K8,Nyctalus,noctula,NA,NA,NA,NA,no,52,24,28,m,a,55.2,NA,nr,NA,no,NA,s,no,0,yes,4,2bugs,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,422,Rundkasten,no,1,11:00,00072A7F0F,K28,Nyctalus,noctula,NA,NA,NA,NA,yes,48,22,26,m,a,51.9,NA,NA,NA,NA,NA,NA,no,0,no,0,1bug,no,no,0,yes,2,no,no,yes,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,133,Rundkasten,no,0,12:00,2015-10-12-2 M.myotis,NA,Myotis,myotis,NA,NA,NA,NA,NA,33.5,6,27.5,m,a,54.3,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,0,no,yes,yes,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00074DDA0F,K14,Nyctalus,noctula,NA,NA,NA,NA,yes,57,24,33,f,a,56,NA,plac,m,NA,NA,s,no,0,no,0,no,no,no,0,yes,2,no,no,yes,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00075CE0BE,K36,Nyctalus,noctula,NA,NA,NA,NA,no,50,25,25,f,a,55.2,NA,nulli,s,NA,NA,s,no,0,no,0,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00075B7207,K15,Nyctalus,noctula,NA,NA,NA,NA,no,56,26,30,f,a,56.2,NA,plac,s,NA,NA,s,no,0,no,0,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00075B2954,K34,Nyctalus,noctula,NA,NA,NA,NA,no,51,26,25,f,a,53.2,NA,plac,s,NA,NA,s,no,0,yes,8,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00075B71D0,K11,Nyctalus,noctula,NA,NA,NA,NA,no,54,26,28,f,a,55.7,NA,plac,m,NA,NA,s,yes,1,yes,2,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00075B4527,S6,Nyctalus,noctula,NA,NA,NA,NA,no,52,22,30,f,a,55.5,NA,plac,s,NA,NA,s,no,0,yes,5,no,no,no,0,yes,2,no,no,no,no,no,,"Teague, Marion",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00075B5B6D,K21,Nyctalus,noctula,NA,NA,NA,NA,no,51,25,26,f,a,NA,53.8,nulli,NA,NA,NA,NA,no,0,yes,1,no,no,no,0,yes,1,no,no,no,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00072A7E7B,K29,Nyctalus,noctula,NA,NA,NA,NA,yes,52,23,29,f,a,NA,54.2,plac,NA,NA,NA,NA,no,0,no,0,no,no,no,0,yes,1,no,no,yes,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00071E7D28,Z6,Nyctalus,noctula,NA,NA,NA,NA,yes,56,22,34,f,a,NA,56,plac,NA,NA,NA,s,NA,NA,NA,NA,no,no,no,0,yes,1,no,no,yes,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00075CE252,S12,Nyctalus,noctula,NA,NA,NA,NA,no,52,19,33,f,a,NA,54.7,plac,NA,NA,NA,NA,yes,1,yes,20,no,no,no,0,yes,1,no,no,no,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00075B28FC,K41,Nyctalus,noctula,NA,NA,NA,NA,yes,58,24,34,f,a,NA,56.6,plac,NA,NA,NA,s,no,0,yes,2,no,no,no,0,yes,1,no,no,yes,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,122,Rundkasten,no,12,13:00,00072AAF50,K19,Nyctalus,noctula,NA,NA,NA,NA,yes,52,24,28,f,a,NA,54,plac,NA,NA,NA,s,NA,NA,yes,1,no,no,no,0,yes,1,no,no,yes,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,414,Rundkasten,no,0,10:00,00075B104C,S5,Nyctalus,leisleri,NA,NA,NA,NA,no,37,23,14,m,a,NA,43,nr,NA,NA,NA,s,NA,NA,yes,1,no,no,no,0,yes,1,no,no,no,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,119,Rundkasten,no,0,10:00,00072ADD5E,K9,Nyctalus,noctula,NA,NA,NA,NA,yes,53,25,28,m,a,NA,31.1,nr,NA,NA,NA,s,no,0,yes,15,no,no,no,0,yes,1,no,no,yes,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,427,Rundkasten,no,2,10:00,00075D092F,K9,Nyctalus,noctula,NA,NA,NA,NA,no,51,26,35,f,a,NA,54.4,nulli,NA,NA,NA,NA,no,0,no,0,no,no,no,0,yes,1,no,no,no,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,427,Rundkasten,no,2,10:00,00074DD10D,K33,Nyctalus,noctula,NA,NA,NA,NA,yes,55,24,31,m,a,NA,NA,nr,NA,NA,NA,s,no,0,NA,NA,no,no,no,0,yes,3,no,no,yes,no,no,,"Dina, Bethany","left box, found later in 122",,,
2015-10-12,autmn,Bischofszell,427,Rundkasten,no,2,10:00,00075D092F,K39,Nyctalus,noctula,NA,NA,NA,NA,no,49,23,26,f,a,NA,54,nulli,NA,NA,NA,s,yes,1,yes,8,no,no,no,0,yes,1,no,no,no,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,7,Rundkasten,no,4,8:00,00075CCCB8,S6,Nyctalus,noctula,NA,NA,NA,NA,no,49,20,29,f,a,NA,53.5,plac,NA,NA,NA,NA,no,0,yes,5,no,no,no,0,yes,1,no,no,no,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,7,Rundkasten,no,4,8:00,00075D4B39,K7,Nyctalus,noctula,NA,NA,NA,NA,no,44,22,22,m,a,NA,52.6,(scr),NA,s,NA,s,no,0,no,0,no,no,no,0,yes,1,no,no,no,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,7,Rundkasten,no,4,8:00,00075B36FB,K19,Nyctalus,noctula,NA,NA,NA,NA,no,52,22,30,m,a,NA,54.4,scr,NA,s,NA,s,no,0,yes,4,no,no,no,0,yes,1,no,no,no,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,7,Rundkasten,no,4,8:00,00075B6A70,K4,Nyctalus,noctula,NA,NA,NA,NA,no,47,22,25,f,a,NA,52.7,nr,NA,NA,NA,s,no,0,yes,7,no,no,no,0,yes,1,yes,no,no,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,7,Rundkasten,no,4,8:00,00072A9393,K16,Nyctalus,noctula,NA,NA,NA,NA,yes,53,24,29,f,a,NA,54.1,nr,NA,NA,NA,s,no,0,no,0,no,no,no,0,yes,1,no,no,yes,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,13,Rundkasten,no,0,8:00,00072AB727,K29,Nyctalus,noctula,NA,NA,NA,NA,yes,48,22,26,m,a,NA,52.1,plac,NA,NA,NA,s,no,0,no,0,no,no,no,0,yes,1,no,no,yes,no,no,,"Dina, Bethany",,,,
2015-10-12,autmn,Bischofszell,10,Rundkasten,no,0,8:00,00075B1D6A,K21,Nyctalus,noctula,NA,NA,NA,NA,no,49,23,26,m,a,NA,53.5,plac,NA,NA,NA,s,no,0,yes,20+,no,no,no,0,yes,1,no,no,no,no,no,,"Dina, Bethany",,,,
2015-10-27,autmn,Bischofszell,7,Rundkasten,no,4,day,00075B255F,rot,Nyctalus,noctula,150.891,,NA,NA,no,43,16,27,f,a,NA,55.8,nr,s,NA,NA,NA,no,0,no,0,no,no,no,0,no,0,no,no,no,no,no,,"Dina, Franziska",,,,
2015-10-27,autmn,Bischofszell,7,Rundkasten,no,4,NA,00075CE3AC,N1,Nyctalus,noctula,150.771,,NA,NA,yes,56,27,29,f,a,NA,54.4,nr,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,no,0,no,no,no,no,no,,"Dina, Franziska","no fur cut, adj. ,8908 txur 08",,,
2015-10-27,autmn,Bischofszell,7,Rundkasten,no,4,NA,00074C3062,72,Nyctalus,noctula,150.571,,NA,NA,yes,60,27,33,m,a,NA,NA,scr,NA,m,NA,NA,NA,NA,NA,NA,no,no,no,0,no,0,no,no,no,no,no,,"Dina, Franziska","fur freshly cur, txur 04",,,
2015-10-27,autmn,Bischofszell,7,Rundkasten,no,4,NA,00075B4404,K5,Nyctalus,noctula,150.470,,NA,NA,yes,58,26,32,f,a,NA,NA,nr,l,NA,NA,NA,no,0,yes,4,no,no,no,0,no,0,no,no,no,no,no,,"Dina, Franziska","fur freshly cur, txur 98",,,
2015-10-27,autmn,Bischofszell,7,Rundkasten,no,4,NA,00075CE303,lila,Nyctalus,noctula,NA,NA,NA,NA,no,75,44,31,f,a,NA,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,no,0,no,no,no,no,no,,"Dina, Franziska",txur 95,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,18,Rundkasten,no,7,NA,00074F5D57,NA,Nyctalus,noctula,NA,NA,NA,NA,no,34,8,26,f,a,48.15,NA,plac,s,NA,NA,s,no,NA,yes,7,no,no,no,0,yes,2,no,no,no,no,no,,"Marion, Jessy",,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,18,Rundkasten,no,7,NA,00072AB6D7,NA,Nyctalus,noctula,NA,NA,NA,NA,yes 2015-09-25 WT37,33,9,24,f,a,53.95,NA,nulli,s,NA,NA,s,yes,1,yes,4,no,no,no,0,no,0,no,no,no,no,no,,"Marion, Jessy",,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,18,Rundkasten,no,7,NA,0007203EC7,NA,Nyctalus,noctula,NA,NA,NA,NA,yes 2013-09-21 Kasten 8 and several times since,34,8,26,f,a,54.77,NA,plac,m,NA,NA,NA,no,0,yes,10,no,no,no,0,yes,1,no,no,no,no,no,,"Marion, Jessy",,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,18,Rundkasten,no,7,NA,00074F4C56,NA,Nyctalus,noctula,NA,NA,NA,NA,no,34,10,24,f,a,53.14,NA,nulli,s,NA,NA,NA,no,0,yes,20+,no,no,no,0,yes,1,no,no,no,no,no,,"Marion, Jessy",,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,18,Rundkasten,no,7,NA,00074F83F7,NA,Nyctalus,noctula,NA,NA,NA,NA,no,37,10,27,f,a,54.3,NA,plac,NA,NA,NA,s,no,0,yes,NA,no,no,no,0,yes,1,no,no,no,no,no,,"Teague, Dominik",,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,18,Rundkasten,no,7,NA,00074D86F9,NA,Nyctalus,noctula,NA,NA,NA,NA,no,31.5,8,23.5,f,a,54.27,NA,nulli,NA,NA,NA,s,no,0,no,0,no,no,no,0,yes,1,no,no,no,no,no,,"Teague, Dominik","tight wing, ear near forearm, partially healed",,,
2016-04-06,spring,Kreuzlingen Seeburgpark,18,Rundkasten,no,7,NA,00074F8AF7,NA,Nyctalus,noctula,NA,NA,NA,NA,no,32.5,9.5,23,m,a,52.2,NA,nr,NA,no,NA,NA,no,0,yes,NA,no,no,no,0,yes,1,no,no,no,no,no,,"Teague, Dominik","white scubs, tagged second time",,,
2016-04-06,spring,Kreuzlingen Seeburgpark,18,Rundkasten,no,7,NA,00075B74AE,NA,Nyctalus,noctula,NA,NA,NA,NA,yes from 2015-09-25 Kasten 13,31.5,8,23.5,f,a,53.27,NA,nulli,NA,NA,NA,s,no,0,yes,6,no,no,no,0,no,0,no,no,no,no,no,,"Teague, Dominik",fall recap,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,47,Rundkasten,no,18,NA,00074F4ED0,M14,Nyctalus,noctula,NA,NA,NA,NA,no,38,15,23,f,a,47.92,NA,nulli,NA,NA,NA,s,no,0,yes,10,no,no,no,0,no,0,no,no,no,no,no,,"Teague, Dominik",,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,47,Rundkasten,no,18,NA,0007869250,K21,Nyctalus,noctula,NA,NA,NA,NA,yes 2015-09-25 Kasten 3,48.5,24.5,24,f,a,54.26,NA,nulli,NA,NA,NA,s,no,0,yes,10+,no,no,no,0,no,0,no,no,no,no,no,,"Teague, Dominik",ingrown pit-tag removed,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,47,Rundkasten,no,18,NA,00074FD61B,K19,Nyctalus,noctula,NA,NA,NA,NA,no,45.5,22.5,23,f,a,54.19,NA,plac,NA,NA,NA,s,yes,1,yes,20+,no,no,no,0,yes,1,no,no,no,no,no,,"Teague, Dominik",,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,47,Rundkasten,no,18,NA,00074FDACF,S5,Nyctalus,noctula,NA,NA,NA,NA,no,46.0,22,24,f,a,54.2,NA,plac,NA,NA,NA,m,no,0,yes,10+,no,no,no,0,yes,1,no,no,no,no,no,,"Teague, Dominik",,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,47,Rundkasten,no,18,NA,000786DBE5,M5,Nyctalus,noctula,NA,NA,NA,NA,yes 2015-09-25,41.0,15.5,25.5,f,a,54.3,NA,nulli,NA,NA,NA,s,no,0,yes,7,no,no,no,0,no,0,no,no,no,no,no,,"Teague, Dominik",white scubs,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,47,Rundkasten,no,18,NA,00074F9942,M30,Nyctalus,noctula,NA,NA,NA,NA,no,40.5,15,25.5,f,a,53.6,NA,nulli,NA,NA,NA,s,no,0,yes,2,no,no,no,0,yes,1,yes,no,no,no,no,,"Teague, Dominik",white scubs,,,
2016-04-06,spring,Kreuzlingen Seeburgpark,47,Rundkasten,no,18,NA,00074F8D73,F4,Nyctalus,noctula,NA,NA,NA,NA,no,38,15,23,m,a,51.7,NA,nr,NA,NA,NA,NA,no,0,yes,10+,no,no,no,0,yes,1,yes,no,no,no,no,,"Teague, Dominik",white scubs,,,
